date,time,unixtime,hp_pressure,lp_pressure,condensing_temp,evaporating_temp,liquid_temp,subcooling,suction_temp,superheat,oil_pressure,discharge_temp,condenser_air_inlet_temp,condenser_air_outlet_temp,evaporator_air_inlet_temp,evaporator_air_outlet_temp,condenser_water_inlet_temp,condenser_water_outlet_temp,evaporator_water_inlet_temp,evaporator_water_outlet_temp,L1_comp_current,L2_comp_current,L3_comp_current
12-07-21,17:40:16,1626111616,8.54,1.68,37.41,-2.22,32.70,4.71,1.87,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:17,1626111617,8.51,1.67,37.30,-2.30,32.62,4.68,1.88,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:18,1626111618,8.47,1.66,37.15,-2.35,32.53,4.62,1.89,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:19,1626111619,8.43,1.66,36.99,-2.39,32.42,4.57,1.89,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:20,1626111620,8.39,1.66,36.82,-2.42,32.31,4.51,1.90,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:21,1626111621,8.35,1.65,36.69,-2.51,32.19,4.50,1.91,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:22,1626111622,8.31,1.64,36.52,-2.55,32.05,4.47,1.91,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:23,1626111623,8.28,1.64,36.41,-2.61,31.91,4.49,1.92,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:24,1626111624,8.24,1.63,36.26,-2.66,31.74,4.51,1.93,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:25,1626111625,8.21,1.63,36.13,-2.69,31.60,4.53,1.95,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:26,1626111626,8.17,1.62,35.99,-2.76,31.48,4.51,1.95,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:27,1626111627,8.14,1.62,35.85,-2.78,31.34,4.50,1.96,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:28,1626111628,8.10,1.62,35.70,-2.77,31.23,4.48,1.98,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:29,1626111629,8.07,1.62,35.58,-2.79,31.12,4.46,1.98,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:30,1626111630,8.04,1.62,35.46,-2.80,30.98,4.47,1.99,4.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:31,1626111631,8.02,1.62,35.38,-2.83,30.88,4.50,2.01,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:32,1626111632,7.99,1.61,35.25,-2.84,30.76,4.49,2.02,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:33,1626111633,7.97,1.61,35.17,-2.85,30.63,4.53,2.04,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:34,1626111634,7.97,1.61,35.17,-2.84,30.54,4.63,2.05,4.90,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:35,1626111635,7.96,1.61,35.16,-2.87,30.52,4.63,2.07,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:36,1626111636,7.96,1.62,35.14,-2.83,30.56,4.57,2.08,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:37,1626111637,7.97,1.61,35.17,-2.85,30.58,4.59,2.09,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:38,1626111638,7.98,1.62,35.23,-2.79,30.52,4.71,2.10,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:39,1626111639,8.00,1.62,35.31,-2.74,30.48,4.83,2.12,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:40,1626111640,8.04,1.64,35.46,-2.63,30.47,4.99,2.12,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:41,1626111641,8.08,1.64,35.64,-2.57,30.49,5.15,2.14,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:42,1626111642,8.18,1.65,36.03,-2.46,30.54,5.49,2.14,4.60,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:43,1626111643,8.29,1.67,36.45,-2.28,30.59,5.87,2.16,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:44,1626111644,8.36,1.69,36.72,-2.12,30.62,6.09,2.16,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:45,1626111645,8.43,1.71,36.98,-1.92,30.73,6.25,2.16,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:46,1626111646,8.51,1.73,37.28,-1.72,30.79,6.49,2.17,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:47,1626111647,8.57,1.75,37.51,-1.48,30.85,6.66,2.16,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:48,1626111648,8.57,1.77,37.52,-1.26,30.88,6.63,2.16,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:49,1626111649,8.57,1.79,37.53,-1.09,30.90,6.63,2.15,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:50,1626111650,8.61,1.80,37.66,-0.98,30.93,6.73,2.14,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:51,1626111651,8.65,1.82,37.83,-0.79,30.91,6.92,2.13,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:52,1626111652,8.68,1.84,37.94,-0.66,30.90,7.04,2.12,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:53,1626111653,8.72,1.85,38.09,-0.56,30.90,7.20,2.11,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:54,1626111654,8.77,1.86,38.29,-0.47,30.88,7.40,2.10,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:55,1626111655,8.79,1.87,38.37,-0.37,30.84,7.53,2.09,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:56,1626111656,8.88,1.87,38.67,-0.33,30.78,7.89,2.08,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:57,1626111657,8.91,1.88,38.80,-0.25,30.73,8.07,2.07,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:58,1626111658,9.00,1.89,39.12,-0.19,30.68,8.44,2.06,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:40:59,1626111659,9.06,1.89,39.34,-0.14,30.62,8.72,2.06,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:00,1626111660,9.09,1.91,39.46,-0.01,30.53,8.93,2.05,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:01,1626111661,9.14,1.91,39.66,0.06,30.47,9.19,2.05,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:02,1626111662,9.17,1.92,39.74,0.16,30.42,9.32,2.05,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:03,1626111663,9.18,1.93,39.78,0.23,30.40,9.38,2.05,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:04,1626111664,9.21,1.94,39.88,0.31,30.38,9.50,2.05,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:05,1626111665,9.23,1.95,39.98,0.41,30.36,9.62,2.05,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:06,1626111666,9.26,1.95,40.07,0.43,30.37,9.70,2.05,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:07,1626111667,9.31,1.96,40.25,0.48,30.36,9.89,2.06,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:08,1626111668,9.31,1.95,40.24,0.43,30.35,9.89,2.06,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:09,1626111669,9.36,1.95,40.43,0.41,30.34,10.09,2.08,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:10,1626111670,9.43,1.96,40.68,0.46,30.32,10.36,2.09,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:11,1626111671,9.49,1.96,40.89,0.54,30.29,10.60,2.09,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:12,1626111672,9.52,1.97,41.02,0.60,30.27,10.75,2.10,1.50,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:13,1626111673,9.62,1.98,41.37,0.69,30.28,11.08,2.11,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:14,1626111674,9.69,1.99,41.60,0.75,30.30,11.31,2.12,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:15,1626111675,9.73,1.99,41.74,0.79,30.30,11.44,2.12,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:16,1626111676,9.80,2.00,41.99,0.86,30.31,11.68,2.14,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:17,1626111677,9.85,2.00,42.15,0.87,30.33,11.83,2.15,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:18,1626111678,9.88,2.00,42.25,0.90,30.35,11.90,2.16,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:19,1626111679,9.92,2.01,42.42,0.95,30.42,12.00,2.17,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:20,1626111680,9.95,2.01,42.51,0.98,30.45,12.06,2.19,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:21,1626111681,9.98,2.01,42.62,0.95,30.48,12.14,2.20,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:22,1626111682,10.06,2.01,42.89,0.93,30.52,12.36,2.22,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:23,1626111683,10.11,2.01,43.05,0.95,30.53,12.52,2.23,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:24,1626111684,10.16,2.01,43.22,0.95,30.50,12.72,2.24,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:25,1626111685,10.21,2.01,43.41,0.97,30.50,12.91,2.27,1.30,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:26,1626111686,10.23,2.01,43.46,0.96,30.48,12.98,2.27,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:27,1626111687,10.24,2.01,43.49,0.96,30.48,13.01,2.30,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:28,1626111688,10.26,2.01,43.56,0.98,30.46,13.10,2.30,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:29,1626111689,10.27,2.01,43.60,0.97,30.47,13.14,2.33,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:30,1626111690,10.27,2.01,43.59,0.98,30.50,13.09,2.33,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:31,1626111691,10.26,2.01,43.57,0.99,30.45,13.12,2.34,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:32,1626111692,10.23,2.01,43.48,0.99,30.42,13.06,2.36,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:33,1626111693,10.18,2.01,43.29,0.99,30.37,12.92,2.37,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:34,1626111694,10.11,2.01,43.06,1.00,30.36,12.70,2.39,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:35,1626111695,10.06,2.01,42.90,0.96,30.34,12.56,2.40,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:36,1626111696,10.01,2.01,42.71,0.98,30.30,12.40,2.41,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:37,1626111697,9.97,2.01,42.60,0.98,30.27,12.33,2.43,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:38,1626111698,9.95,2.01,42.50,0.96,30.24,12.26,2.44,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:39,1626111699,9.91,2.01,42.36,0.95,30.26,12.11,2.45,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:40,1626111700,9.88,2.01,42.27,0.96,30.27,12.00,2.47,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:41,1626111701,9.85,2.01,42.18,0.93,30.31,11.87,2.47,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:42,1626111702,9.83,2.01,42.09,0.95,30.35,11.73,2.48,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:43,1626111703,9.80,2.01,42.00,0.94,30.34,11.67,2.49,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:44,1626111704,9.78,2.01,41.93,0.96,30.33,11.61,2.50,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:45,1626111705,9.74,2.01,41.79,0.95,30.36,11.43,2.52,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:46,1626111706,9.73,2.01,41.75,0.94,30.37,11.37,2.52,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:47,1626111707,9.68,2.01,41.56,0.94,30.44,11.12,2.53,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:48,1626111708,9.65,2.01,41.49,0.94,30.52,10.97,2.55,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:49,1626111709,9.63,2.01,41.41,0.94,30.57,10.84,2.55,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:50,1626111710,9.60,2.01,41.30,0.95,30.60,10.70,2.56,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:51,1626111711,9.59,2.01,41.25,0.96,30.65,10.60,2.57,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:52,1626111712,9.56,2.01,41.16,0.96,30.69,10.47,2.58,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:53,1626111713,9.55,2.01,41.12,0.94,30.70,10.41,2.59,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:54,1626111714,9.54,2.01,41.07,0.96,30.70,10.38,2.60,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:55,1626111715,9.50,2.01,40.94,0.94,30.70,10.24,2.60,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:56,1626111716,9.49,2.01,40.90,0.93,30.69,10.22,2.61,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:57,1626111717,9.46,2.01,40.79,0.93,30.69,10.10,2.62,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:58,1626111718,9.43,2.01,40.70,0.91,30.70,10.00,2.62,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:41:59,1626111719,9.41,2.00,40.63,0.89,30.73,9.90,2.62,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:00,1626111720,9.40,2.01,40.58,0.91,30.76,9.83,2.63,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:01,1626111721,9.38,2.01,40.50,0.94,30.80,9.71,2.64,1.70,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:02,1626111722,9.36,2.01,40.43,0.93,30.85,9.58,2.64,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:03,1626111723,9.34,2.01,40.38,0.91,30.95,9.44,2.65,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:04,1626111724,9.31,2.01,40.25,0.93,31.02,9.24,2.66,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:05,1626111725,9.31,2.01,40.24,0.94,31.02,9.23,2.66,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:06,1626111726,9.27,2.00,40.11,0.89,31.04,9.07,2.67,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:07,1626111727,9.26,2.00,40.09,0.88,31.05,9.03,2.67,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:08,1626111728,9.25,2.00,40.03,0.89,31.06,8.97,2.68,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:09,1626111729,9.24,2.00,40.00,0.87,31.08,8.92,2.69,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:10,1626111730,9.21,2.00,39.91,0.89,31.08,8.83,2.69,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:11,1626111731,9.22,2.00,39.94,0.88,31.07,8.87,2.70,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:12,1626111732,9.19,2.01,39.84,0.91,31.09,8.75,2.70,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:13,1626111733,9.18,2.01,39.81,0.91,31.14,8.66,2.70,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:14,1626111734,9.17,2.01,39.74,0.93,31.18,8.56,2.70,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:15,1626111735,9.15,2.01,39.69,0.91,31.23,8.46,2.72,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:16,1626111736,9.14,2.00,39.63,0.90,31.27,8.36,2.72,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:17,1626111737,9.13,2.01,39.59,0.91,31.27,8.32,2.72,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:18,1626111738,9.11,2.00,39.54,0.90,31.30,8.24,2.72,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:19,1626111739,9.11,2.01,39.53,0.94,31.34,8.19,2.73,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:20,1626111740,9.10,2.01,39.50,0.93,31.40,8.10,2.73,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:21,1626111741,9.08,2.01,39.41,0.93,31.43,7.98,2.73,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:22,1626111742,9.07,2.00,39.40,0.90,31.45,7.95,2.73,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:23,1626111743,9.05,2.01,39.32,0.91,31.48,7.83,2.74,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:24,1626111744,9.06,2.01,39.35,0.93,31.50,7.85,2.75,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:25,1626111745,9.04,2.00,39.27,0.89,31.55,7.73,2.75,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:26,1626111746,9.04,2.00,39.27,0.85,31.59,7.68,2.75,1.90,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:27,1626111747,9.05,2.00,39.32,0.88,31.59,7.72,2.76,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:28,1626111748,9.05,2.00,39.33,0.90,31.62,7.70,2.76,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:29,1626111749,9.05,2.00,39.30,0.89,31.66,7.64,2.77,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:30,1626111750,9.05,2.00,39.31,0.87,31.71,7.60,2.77,1.90,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:31,1626111751,9.04,2.00,39.27,0.84,31.77,7.49,2.77,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:32,1626111752,9.05,2.00,39.33,0.85,31.84,7.49,2.77,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:33,1626111753,9.04,2.00,39.28,0.85,31.94,7.35,2.77,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:34,1626111754,9.03,2.00,39.26,0.84,32.04,7.22,2.77,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:35,1626111755,9.02,2.00,39.21,0.84,32.09,7.13,2.77,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:36,1626111756,9.02,2.00,39.21,0.83,32.11,7.10,2.78,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:37,1626111757,9.01,1.99,39.18,0.77,32.16,7.01,2.78,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:38,1626111758,9.01,1.98,39.16,0.71,32.22,6.94,2.79,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:39,1626111759,9.00,1.97,39.14,0.62,32.26,6.88,2.79,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:40,1626111760,8.99,1.96,39.10,0.50,32.33,6.77,2.79,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:41,1626111761,8.99,1.95,39.10,0.42,32.38,6.72,2.79,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:42,1626111762,8.96,1.95,39.00,0.38,32.41,6.58,2.79,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:43,1626111763,8.96,1.95,39.00,0.38,32.44,6.56,2.78,2.40,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:44,1626111764,8.97,1.95,39.02,0.39,32.45,6.56,2.78,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:45,1626111765,8.98,1.95,39.04,0.38,32.47,6.57,2.77,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:46,1626111766,9.00,1.95,39.11,0.37,32.52,6.60,2.77,2.40,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:47,1626111767,9.01,1.94,39.15,0.33,32.65,6.50,2.77,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:48,1626111768,9.02,1.95,39.21,0.37,32.78,6.43,2.76,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:49,1626111769,9.05,1.95,39.30,0.37,32.88,6.42,2.76,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:50,1626111770,9.06,1.94,39.35,0.36,32.95,6.40,2.76,2.40,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:51,1626111771,9.06,1.94,39.35,0.34,32.98,6.37,2.74,2.40,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:52,1626111772,9.06,1.94,39.35,0.32,33.03,6.32,2.74,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:53,1626111773,9.07,1.94,39.37,0.32,33.04,6.33,2.74,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:54,1626111774,9.07,1.94,39.40,0.34,33.07,6.33,2.74,2.40,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:55,1626111775,9.07,1.94,39.39,0.33,33.06,6.33,2.73,2.40,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:56,1626111776,9.07,1.94,39.39,0.32,33.06,6.33,2.73,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:57,1626111777,9.08,1.94,39.43,0.36,33.09,6.35,2.73,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:58,1626111778,9.09,1.95,39.46,0.41,33.11,6.35,2.73,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:42:59,1626111779,9.08,1.96,39.43,0.46,33.11,6.32,2.73,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:00,1626111780,9.09,1.96,39.45,0.50,33.09,6.36,2.73,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:01,1626111781,9.08,1.96,39.43,0.52,33.12,6.32,2.72,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:02,1626111782,9.07,1.97,39.40,0.56,33.14,6.26,2.73,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:03,1626111783,9.06,1.97,39.35,0.64,33.13,6.22,2.73,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:04,1626111784,9.05,1.98,39.30,0.73,33.13,6.18,2.73,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:05,1626111785,9.03,1.98,39.26,0.70,33.13,6.13,2.73,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:06,1626111786,9.01,1.98,39.18,0.70,33.12,6.06,2.73,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:07,1626111787,8.99,1.98,39.10,0.70,33.13,5.96,2.74,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:08,1626111788,8.96,1.98,38.97,0.65,33.22,5.75,2.75,2.10,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:09,1626111789,8.93,1.98,38.89,0.65,33.27,5.62,2.75,2.10,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:10,1626111790,8.91,1.97,38.80,0.58,33.23,5.57,2.76,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:11,1626111791,8.87,1.96,38.65,0.55,33.17,5.48,2.77,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:12,1626111792,8.84,1.96,38.52,0.50,33.13,5.40,2.77,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:13,1626111793,8.80,1.96,38.40,0.46,33.08,5.33,2.77,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:14,1626111794,8.78,1.95,38.29,0.40,33.00,5.29,2.77,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:15,1626111795,8.75,1.94,38.19,0.31,32.91,5.28,2.78,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:16,1626111796,8.72,1.93,38.09,0.23,32.81,5.28,2.78,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:17,1626111797,8.69,1.92,37.99,0.16,32.73,5.26,2.78,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:43:18,1626111798,8.67,1.92,37.91,0.13,32.63,5.28,2.79,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0
